user_index,item_index,completion
146,216,0.7931034482758621
40,87,0.06666666666666668
171,39,1.0
57,37,0.10344827586206896
40,34,0.7666666666666667
178,35,0.5517241379310345
57,27,0.06896551724137931
57,146,0.03333333333333333
211,70,0.06896551724137931
46,20,0.7931034482758621
211,202,0.6551724137931034
46,14,0.4827586206896552
64,128,1.1
211,215,1.0344827586206895
146,46,0.06896551724137931
178,116,1.0
22,33,0.20689655172413796
22,140,0.4827586206896552
178,116,0.0
171,43,0.7931034482758621
171,22,0.10344827586206896
211,148,0.10344827586206896
178,65,1.0344827586206895
178,65,0.0
178,46,0.0
178,65,0.10344827586206896
178,46,0.13793103448275862
178,238,0.0
178,206,0.0
178,228,1.2758620689655171
171,195,0.10344827586206896
259,5,0.6
259,49,0.6551724137931034
64,108,1.0344827586206895
259,55,1.0333333333333334
211,65,0.7931034482758621
211,46,0.06896551724137931
191,150,1.0
259,186,1.0344827586206895
211,228,1.0
211,261,0.03448275862068965
260,80,0.13333333333333333
178,192,0.10344827586206896
172,189,0.13793103448275862
112,96,0.1724137931034483
172,206,0.06896551724137931
191,70,0.3448275862068966
261,261,0.5172413793103449
191,68,0.10344827586206896
191,167,0.06896551724137931
211,178,0.6896551724137931
261,174,0.7931034482758621
250,135,0.03448275862068965
64,184,1.1034482758620692
112,96,0.3448275862068966
260,79,0.03333333333333333
64,92,1.0
64,94,0.06896551724137931
213,190,0.0
213,190,0.0
191,202,0.6206896551724138
112,96,0.7586206896551724
262,109,0.06896551724137931
112,36,0.20689655172413796
262,224,0.20689655172413796
262,221,0.20689655172413796
260,146,0.03333333333333333
191,73,0.6896551724137931
260,146,0.43333333333333335
260,146,0.03333333333333333
260,146,0.1
262,251,1.0344827586206895
57,106,0.2413793103448276
57,11,0.03448275862068965
191,119,0.27586206896551724
191,165,0.06896551724137931
96,164,0.0
191,192,0.06896551724137931
259,6,0.3103448275862069
57,11,1.206896551724138
262,231,0.06896551724137931
96,32,0.0
96,32,0.1
262,267,0.1
96,32,0.0
96,32,0.0
112,40,0.13793103448275862
112,82,0.03333333333333333
260,158,0.16666666666666666
93,146,0.13333333333333333
260,80,0.1
93,87,0.26666666666666666
259,6,2.0689655172413794
112,82,0.8333333333333334
262,251,1.0344827586206895
112,128,0.16666666666666666
209,260,0.9655172413793104
209,83,0.27586206896551724
96,32,0.0
96,32,0.0
191,14,0.10344827586206896
57,5,0.2333333333333333
57,128,0.03333333333333333
259,97,0.3793103448275862
250,135,0.0
262,221,0.03448275862068965
250,135,0.0
262,224,0.06896551724137931
259,104,0.6896551724137931
209,35,0.03448275862068965
96,47,0.0
96,47,0.0
209,18,0.06896551724137931
96,5,0.0
96,5,0.0
96,47,0.0
96,47,0.0
96,47,0.0
96,47,0.0
96,47,0.0
96,47,0.0
209,170,0.03448275862068965
11,96,0.03448275862068965
96,47,0.0
96,47,0.0
11,96,0.03448275862068965
11,96,0.1724137931034483
191,205,1.0
191,171,0.10344827586206896
57,19,0.3793103448275862
252,106,0.27586206896551724
209,171,0.03448275862068965
191,117,0.9310344827586208
209,168,0.03448275862068965
209,169,0.03448275862068965
263,15,0.9310344827586208
263,216,0.7586206896551724
57,40,0.6206896551724138
57,51,0.10344827586206896
57,120,0.03448275862068965
252,44,0.06666666666666668
252,149,0.03333333333333333
252,140,0.3448275862068966
264,160,1.0344827586206895
103,131,0.0
103,19,0.0
103,19,0.0
103,10,0.0
264,237,0.2413793103448276
250,81,0.0
258,234,0.03448275862068965
258,211,0.03448275862068965
263,7,0.03448275862068965
258,219,0.6206896551724138
54,185,0.9655172413793104
191,259,0.03448275862068965
252,5,1.2
57,41,1.2413793103448276
57,124,0.20689655172413796
264,240,2.0
50,98,0.03448275862068965
264,222,0.6551724137931034
258,210,0.7586206896551724
54,33,1.3448275862068966
57,101,0.10344827586206896
57,80,0.03333333333333333
258,264,0.20689655172413796
263,73,1.0344827586206895
239,11,1.0344827586206895
263,206,0.13793103448275862
239,75,0.1
251,73,1.0344827586206895
264,155,0.4827586206896552
252,125,0.1724137931034483
11,96,0.06896551724137931
263,188,0.1724137931034483
11,96,0.20689655172413796
263,265,0.27586206896551724
80,120,0.9310344827586208
226,117,0.9310344827586208
252,59,0.2413793103448276
239,8,0.6333333333333333
250,72,0.0
263,26,0.5517241379310345
252,125,0.1724137931034483
239,108,0.13793103448275862
54,196,1.2758620689655171
54,61,0.27586206896551724
252,114,0.2
258,136,0.2413793103448276
68,58,0.0
68,58,0.03448275862068965
263,126,0.7586206896551724
112,60,1.0689655172413792
251,241,0.06896551724137931
226,118,0.03448275862068965
155,171,0.20689655172413796
252,128,0.03333333333333333
251,241,0.2413793103448276
252,11,1.1034482758620692
239,112,1.0666666666666669
258,236,0.20689655172413796
258,221,0.06896551724137931
239,196,1.0
258,162,1.1034482758620692
258,209,0.27586206896551724
251,187,1.0
251,174,0.3793103448275862
251,176,0.6206896551724138
54,142,2.586206896551724
258,233,0.06896551724137931
263,119,0.13793103448275862
54,51,1.0344827586206895
258,233,0.1724137931034483
31,6,0.0
31,6,0.0
54,104,1.0689655172413792
265,50,0.03448275862068965
31,6,0.03448275862068965
54,107,1.0666666666666669
265,107,0.8666666666666667
251,214,0.03448275862068965
263,23,0.03448275862068965
239,32,0.1
258,250,0.06896551724137931
143,3,0.2413793103448276
239,140,0.3103448275862069
31,111,0.36666666666666653
265,114,0.03333333333333333
265,112,0.03333333333333333
143,53,0.3103448275862069
264,182,1.0
31,122,0.26666666666666666
31,101,0.0
31,196,0.0
258,240,0.27586206896551724
54,105,1.0333333333333334
54,166,0.3333333333333333
264,254,0.1724137931034483
239,129,1.0344827586206895
239,31,0.2
54,82,0.6
239,59,0.2413793103448276
239,135,0.03448275862068965
143,64,0.9666666666666668
54,140,1.0
31,164,0.0
263,63,0.3448275862068966
143,164,1.0
250,72,0.06896551724137931
250,107,0.0
143,135,0.3103448275862069
258,154,0.7586206896551724
250,107,0.0
258,254,0.1724137931034483
250,166,0.1
239,24,0.03333333333333333
239,61,0.03448275862068965
250,12,0.3
250,45,0.03333333333333333
54,34,0.1
239,144,0.2413793103448276
263,205,0.7931034482758621
263,187,0.6896551724137931
263,214,0.03448275862068965
250,104,0.0
250,48,0.0
250,48,0.0
91,2,1.137931034482759
54,44,0.06666666666666668
143,75,0.1
239,106,0.8965517241379308
239,10,0.06896551724137931
258,109,0.10344827586206896
91,98,1.0344827586206895
64,25,1.0344827586206895
264,132,0.10344827586206896
264,132,0.06896551724137931
58,85,0.0
58,85,0.0
58,33,0.0
250,48,0.06896551724137931
58,85,0.0
58,85,0.0
58,33,0.0
64,71,1.1034482758620692
251,178,1.0344827586206895
239,141,1.0333333333333334
258,248,0.10344827586206896
251,13,1.0344827586206895
239,80,0.7333333333333333
239,142,0.03448275862068965
258,139,0.4827586206896552
101,127,0.06666666666666668
135,90,1.1034482758620692
101,127,0.03333333333333333
135,166,0.03333333333333333
64,5,1.0333333333333334
258,199,0.06896551724137931
101,127,0.26666666666666666
155,168,0.2413793103448276
266,46,0.27586206896551724
266,46,0.27586206896551724
178,43,0.0
266,46,0.27586206896551724
47,91,1.0689655172413792
47,106,0.4137931034482759
117,103,0.5
117,103,0.0
117,4,0.0
246,70,0.1724137931034483
266,46,0.3103448275862069
266,46,0.3103448275862069
91,102,3.7586206896551726
1,44,0.3333333333333333
1,44,1.0333333333333334
91,129,1.137931034482759
91,135,0.10344827586206896
266,46,0.03448275862068965
246,259,0.1724137931034483
246,150,0.10344827586206896
246,147,0.1724137931034483
267,204,0.0
267,68,0.03448275862068965
155,23,1.2413793103448276
266,194,0.27586206896551724
78,124,0.10344827586206896
78,107,0.03333333333333333
78,107,0.0
78,66,0.0
78,44,0.0
78,44,0.03333333333333333
78,44,0.06666666666666668
78,66,0.03448275862068965
1,121,0.6551724137931034
266,194,0.3793103448275862
266,194,0.3793103448275862
266,194,0.13793103448275862
266,194,0.10344827586206896
246,190,0.6206896551724138
1,102,0.1724137931034483
1,112,0.06666666666666668
95,120,0.03448275862068965
95,95,0.03448275862068965
78,56,0.0
78,51,0.0
78,81,0.03333333333333333
78,101,0.10344827586206896
95,144,0.03448275862068965
268,185,0.3793103448275862
268,185,0.03448275862068965
246,171,0.03448275862068965
267,69,1.206896551724138
78,50,1.0
78,2,0.03448275862068965
265,103,0.0
78,103,0.03333333333333333
265,103,0.0
268,92,0.7586206896551724
91,142,0.2413793103448276
268,92,0.06896551724137931
98,87,0.4666666666666667
246,176,0.13793103448275862
98,87,0.0
268,92,0.06896551724137931
1,60,1.0344827586206895
1,53,0.03448275862068965
118,264,1.5862068965517242
95,131,0.03448275862068965
95,56,0.13793103448275862
98,87,1.0333333333333334
95,74,1.0
95,53,0.3103448275862069
36,84,0.9655172413793104
118,240,0.06896551724137931
246,192,0.20689655172413796
268,92,0.13793103448275862
203,148,0.0
268,92,0.3793103448275862
18,190,0.10344827586206896
24,102,0.06896551724137931
268,92,0.6896551724137931
1,80,0.13333333333333333
24,49,0.03448275862068965
24,55,0.06666666666666668
267,190,1.0689655172413792
18,227,1.0689655172413792
98,87,1.0333333333333334
106,30,1.3103448275862069
36,95,0.2413793103448276
36,164,0.03333333333333333
24,2,0.5517241379310345
246,187,0.5862068965517241
246,260,0.03448275862068965
268,92,0.03448275862068965
268,92,0.13793103448275862
268,92,0.3448275862068966
246,7,0.10344827586206896
267,16,0.06896551724137931
267,67,0.03448275862068965
268,92,0.03448275862068965
118,132,0.27586206896551724
268,92,0.03448275862068965
106,53,0.0
268,92,0.03448275862068965
268,92,0.03448275862068965
268,92,0.13793103448275862
268,92,0.03448275862068965
268,92,0.06896551724137931
268,92,0.03448275862068965
267,65,1.6896551724137931
267,189,0.06896551724137931
267,218,0.03448275862068965
191,218,1.3103448275862069
267,192,0.0
267,200,0.0
246,78,0.4137931034482759
246,126,0.06896551724137931
246,238,0.27586206896551724
267,46,0.03448275862068965
268,92,0.13793103448275862
267,165,0.0
267,78,0.03448275862068965
118,250,0.13793103448275862
155,207,0.4482758620689655
267,35,0.06896551724137931
267,150,0.0
267,150,0.03448275862068965
106,10,0.8965517241379308
267,216,0.0
267,193,0.0
267,181,0.0
267,181,0.0
246,22,0.13793103448275862
68,72,0.0
68,72,0.0
268,92,0.03448275862068965
118,211,0.27586206896551724
118,177,0.3103448275862069
118,177,0.3103448275862069
268,92,0.03448275862068965
268,54,0.06896551724137931
155,252,0.6206896551724138
191,22,0.10344827586206896
248,171,0.06896551724137931
155,13,0.20689655172413796
106,32,0.5333333333333333
244,166,0.6
248,42,1.0344827586206895
244,45,0.7666666666666667
210,119,0.0
210,119,0.0
244,130,1.6666666666666667
99,203,1.0689655172413792
106,91,0.3448275862068966
191,16,0.13793103448275862
106,124,0.20689655172413796
155,195,0.03448275862068965
244,75,0.9
171,214,0.06896551724137931
99,83,1.0689655172413792
246,213,0.03448275862068965
155,228,1.0344827586206895
246,172,0.10344827586206896
246,213,0.06896551724137931
246,213,0.03448275862068965
246,172,0.03448275862068965
42,112,0.2
171,204,1.3103448275862069
171,174,0.27586206896551724
42,3,0.2413793103448276
155,118,1.1724137931034482
248,23,0.9310344827586208
246,228,1.9655172413793105
98,87,0.0
98,87,0.0
248,190,1.0344827586206895
191,261,0.06896551724137931
246,68,1.0
269,120,0.3793103448275862
269,120,0.06896551724137931
269,53,0.03448275862068965
42,36,0.13793103448275862
42,135,0.03448275862068965
244,48,0.7931034482758621
268,54,0.4482758620689655
171,217,0.20689655172413796
270,104,0.5862068965517241
269,140,0.4482758620689655
42,75,0.36666666666666653
270,37,0.4827586206896552
270,36,0.20689655172413796
9,208,0.0
9,208,0.0
248,204,1.0344827586206895
42,47,0.16666666666666666
246,73,1.0
213,116,0.0
213,15,0.0
213,15,0.0
191,214,0.13793103448275862
191,206,0.06896551724137931
269,97,0.8965517241379308
248,70,0.03448275862068965
155,28,0.5862068965517241
191,265,0.03448275862068965
246,69,0.20689655172413796
42,94,0.7931034482758621
42,30,0.03448275862068965
246,180,1.0344827586206895
268,54,0.10344827586206896
74,96,0.0
74,52,0.1724137931034483
74,52,0.0
155,205,0.03448275862068965
156,176,0.10344827586206896
248,126,0.3103448275862069
270,34,1.0333333333333334
191,217,0.10344827586206896
20,208,0.0
191,83,0.27586206896551724
156,204,1.0344827586206895
270,2,0.5172413793103449
191,69,0.27586206896551724
8,125,0.1724137931034483
246,13,0.06896551724137931
8,125,0.03448275862068965
246,214,0.5517241379310345
269,106,1.862068965517241
171,178,0.3103448275862069
8,125,0.20689655172413796
8,112,0.1
248,169,1.0344827586206895
8,112,0.43333333333333335
171,218,0.8620689655172413
269,106,1.3103448275862069
269,75,0.2333333333333333
269,131,0.9310344827586208
8,112,1.0333333333333334
248,22,0.1724137931034483
44,146,0.2333333333333333
269,138,1.1034482758620692
156,205,0.8275862068965517
8,112,0.5666666666666667
270,102,0.6206896551724138
246,181,0.06896551724137931
246,118,0.5862068965517241
246,148,0.1724137931034483
270,102,1.827586206896552
171,16,0.03448275862068965
248,0,0.7586206896551724
271,50,0.2413793103448276
191,181,2.0
250,95,0.0
250,95,0.0
250,75,0.0
191,200,0.06896551724137931
118,248,0.1724137931034483
118,38,0.13793103448275862
248,14,1.0344827586206895
246,14,0.1724137931034483
250,95,0.03448275862068965
16,218,0.03448275862068965
246,35,0.03448275862068965
250,75,0.06666666666666668
271,61,1.0344827586206895
269,72,0.06896551724137931
270,59,0.13793103448275862
166,214,0.03448275862068965
269,48,0.3103448275862069
250,75,0.0
171,69,1.2758620689655171
191,229,0.10344827586206896
269,44,0.6
270,41,1.1034482758620692
156,227,1.137931034482759
171,169,1.0689655172413792
191,43,0.2413793103448276
269,130,1.1
171,200,0.4482758620689655
171,191,0.20689655172413796
118,258,0.3103448275862069
246,0,0.4482758620689655
248,20,0.1724137931034483
118,243,0.7931034482758621
271,77,0.16666666666666666
8,111,1.0
271,21,0.13793103448275862
34,108,0.0
34,108,0.1724137931034483
248,228,1.0344827586206895
16,181,1.0344827586206895
8,107,1.5666666666666669
246,151,0.06896551724137931
248,16,0.20689655172413796
98,103,0.0
271,58,1.0689655172413792
271,72,0.2413793103448276
246,261,0.13793103448275862
270,105,1.1
109,160,0.27586206896551724
109,175,0.13793103448275862
109,93,0.27586206896551724
270,95,0.13793103448275862
269,134,1.1034482758620692
271,66,0.03448275862068965
269,60,1.0689655172413792
269,94,0.13793103448275862
23,55,0.03333333333333333
23,51,0.0
182,87,0.0
271,122,1.0
246,169,0.06896551724137931
182,84,0.2413793103448276
23,158,0.8
182,82,0.3333333333333333
248,191,1.0344827586206895
271,90,0.7241379310344828
248,118,1.0
109,220,1.0344827586206895
248,192,0.13793103448275862
109,86,0.03448275862068965
109,86,0.03448275862068965
23,130,0.06666666666666668
272,118,1.206896551724138
270,164,0.4666666666666667
8,40,0.27586206896551724
109,86,0.13793103448275862
8,40,0.03448275862068965
109,86,0.06896551724137931
269,41,1.2413793103448276
23,71,0.03448275862068965
271,114,0.03333333333333333
273,186,1.137931034482759
8,87,0.1
270,71,1.0344827586206895
109,242,0.10344827586206896
270,101,0.3448275862068966
109,76,0.06896551724137931
269,129,1.0689655172413792
272,171,1.0344827586206895
270,149,0.3333333333333333
109,163,0.03448275862068965
270,183,0.13793103448275862
248,28,0.3103448275862069
271,91,0.7241379310344828
270,91,0.27586206896551724
8,87,0.06666666666666668
272,73,1.0344827586206895
182,32,0.13333333333333333
271,79,1.0
271,141,0.03333333333333333
271,149,0.03333333333333333
109,110,0.10344827586206896
8,87,0.06666666666666668
109,247,0.06896551724137931
273,33,0.03448275862068965
182,32,0.0
182,32,0.0
109,145,0.03448275862068965
273,30,1.0344827586206895
109,145,0.3448275862068966
109,233,0.03448275862068965
273,2,0.5172413793103449
109,267,1.0333333333333334
270,27,0.27586206896551724
271,183,0.4137931034482759
270,19,0.3793103448275862
109,234,0.03448275862068965
271,6,1.0689655172413792
109,211,0.10344827586206896
265,33,0.0
8,60,0.1724137931034483
21,169,0.20689655172413796
8,60,1.0689655172413792
8,164,0.03333333333333333
248,78,1.0344827586206895
270,79,1.8666666666666667
8,130,0.3333333333333333
21,46,0.10344827586206896
273,19,0.9655172413793104
21,46,0.10344827586206896
21,46,0.03448275862068965
273,127,0.06666666666666668
271,12,1.0333333333333334
273,158,0.26666666666666666
271,54,0.1724137931034483
21,191,0.6206896551724138
21,39,0.06896551724137931
270,158,0.03333333333333333
270,133,0.3
271,129,1.0344827586206895
21,168,0.10344827586206896
2,114,0.0
273,6,1.137931034482759
271,142,0.6896551724137931
8,71,1.206896551724138
8,71,0.06896551724137931
21,205,0.6551724137931034
2,50,0.0
8,71,1.0689655172413792
2,50,0.0
248,35,0.1724137931034483
54,146,0.9
273,95,0.4137931034482759
273,72,0.2413793103448276
270,4,1.0344827586206895
21,187,0.10344827586206896
270,108,0.03448275862068965
21,170,0.10344827586206896
58,146,0.0
58,146,0.36666666666666653
54,71,2.0689655172413794
270,10,0.06896551724137931
270,166,0.2
21,181,0.7931034482758621
54,4,1.0689655172413792
273,32,0.6333333333333333
21,22,0.1724137931034483
273,32,0.16666666666666666
54,72,1.2413793103448276
21,151,0.6551724137931034
21,151,0.03448275862068965
21,151,0.10344827586206896
21,151,0.03448275862068965
21,151,0.03448275862068965
21,189,0.6896551724137931
273,123,0.27586206896551724
21,147,1.0344827586206895
270,107,0.1
270,131,0.06896551724137931
270,146,0.13333333333333333
248,150,1.0344827586206895
8,53,1.0344827586206895
155,165,0.6206896551724138
21,159,0.20689655172413796
21,159,0.03448275862068965
21,159,0.03448275862068965
54,55,0.26666666666666666
155,117,1.0344827586206895
270,140,0.5172413793103449
54,98,0.3448275862068966
248,46,1.0689655172413792
54,129,0.10344827586206896
21,195,1.0344827586206895
54,131,0.6551724137931034
248,83,1.0344827586206895
270,82,0.5
21,165,0.3103448275862069
8,10,0.03448275862068965
8,95,0.13793103448275862
8,4,0.2413793103448276
21,265,1.0
0,181,0.0
0,181,0.0
273,131,0.6896551724137931
58,158,0.0
248,238,0.06896551724137931
58,158,0.0
21,13,0.03448275862068965
0,181,0.0
0,181,0.0
0,181,0.0
0,181,0.0
0,39,0.0
0,39,0.0
26,191,0.10344827586206896
26,229,0.3448275862068966
270,103,0.6333333333333333
270,196,0.3103448275862069
26,205,0.9655172413793104
273,173,0.6896551724137931
153,9,0.03448275862068965
273,21,0.03448275862068965
273,91,0.06896551724137931
68,114,0.0
68,114,0.0
34,121,0.0
34,121,0.0
273,48,1.1724137931034482
270,50,1.0344827586206895
34,121,0.0
34,121,0.0
26,192,0.03448275862068965
270,74,0.8275862068965517
26,218,0.5172413793103449
34,121,1.0689655172413792
248,201,0.13793103448275862
34,9,0.0
274,2,0.10344827586206896
275,34,0.16666666666666666
275,34,0.03333333333333333
248,147,0.6206896551724138
275,71,0.4827586206896552
248,63,1.0344827586206895
26,262,0.9310344827586208
274,95,0.13793103448275862
26,215,0.13793103448275862
30,156,0.7586206896551724
273,71,2.1724137931034484
26,180,1.0
71,141,0.13333333333333333
30,63,1.0
26,260,0.06896551724137931
273,79,2.1333333333333333
276,68,0.0
71,33,1.137931034482759
276,83,0.0
30,159,0.6206896551724138
26,178,0.8275862068965517
248,15,1.0344827586206895
273,82,0.9
26,261,0.03448275862068965
26,181,0.03448275862068965
248,241,0.5517241379310345
71,36,1.0344827586206895
276,43,0.0
18,206,0.3103448275862069
248,187,1.0
273,142,0.3793103448275862
26,206,1.0344827586206895
248,73,0.8275862068965517
273,25,0.20689655172413796
277,263,0.0
248,73,0.20689655172413796
277,254,0.06896551724137931
277,263,0.0
248,216,0.3448275862068966
277,254,0.1724137931034483
273,138,1.0689655172413792
274,138,1.7931034482758617
273,183,0.4137931034482759
248,178,0.13793103448275862
274,41,0.6206896551724138
26,194,1.0
274,55,0.3
26,148,0.6206896551724138
71,96,0.10344827586206896
273,105,1.7666666666666666
71,183,0.13793103448275862
276,43,0.3103448275862069
26,73,1.0344827586206895
276,117,0.0
276,20,0.0
276,20,0.1724137931034483
276,39,0.06896551724137931
276,241,0.0
276,241,0.0
276,241,0.0
276,178,0.0
276,39,0.0
276,241,0.0
276,178,0.0
276,174,0.5517241379310345
273,11,0.03448275862068965
276,171,0.0
276,70,0.0
26,201,1.0
26,63,0.1724137931034483
273,31,0.2333333333333333
276,171,0.4827586206896552
277,175,1.0
276,70,0.0
26,63,0.8275862068965517
274,24,0.8666666666666667
71,11,0.06896551724137931
277,175,0.0
277,109,0.0
277,175,0.0
277,109,0.0
71,66,0.13793103448275862
274,92,0.6896551724137931
274,77,0.1
44,146,0.8333333333333334
44,80,0.03333333333333333
18,167,0.4482758620689655
44,122,0.9
44,102,0.13793103448275862
277,109,0.5862068965517241
276,252,0.8620689655172413
276,195,0.2413793103448276
276,14,0.0
276,195,0.20689655172413796
27,83,1.1034482758620692
18,115,0.4482758620689655
276,14,0.6551724137931034
27,18,0.20689655172413796
273,41,2.0689655172413794
20,208,0.13793103448275862
278,51,1.4137931034482758
276,22,0.0
276,22,0.0
276,22,0.1724137931034483
276,119,0.0
278,51,0.6206896551724138
273,5,0.2333333333333333
270,51,0.06896551724137931
274,107,0.6333333333333333
270,11,0.8620689655172413
273,121,0.03448275862068965
270,56,0.06896551724137931
273,96,0.03448275862068965
85,44,1.0666666666666669
274,32,0.8666666666666667
206,192,0.13793103448275862
277,247,0.10344827586206896
85,30,1.0344827586206895
278,127,1.1333333333333333
20,230,0.0
20,230,0.0
20,177,0.0
182,48,0.0
182,48,0.0
27,216,0.5172413793103449
44,37,0.2413793103448276
273,107,0.36666666666666653
277,139,1.0
33,5,0.2333333333333333
273,47,0.13333333333333333
33,5,0.3
33,5,0.0
33,45,0.0
273,54,0.3448275862068966
33,5,0.2333333333333333
33,5,0.0
33,45,0.0
33,45,0.0
85,1,1.0
44,2,0.3448275862068966
27,218,1.2413793103448276
273,54,1.0689655172413792
85,59,1.0689655172413792
274,114,0.06666666666666668
274,59,0.06896551724137931
274,6,0.13793103448275862
276,69,0.2413793103448276
182,127,0.0
182,8,0.0
182,8,0.0
85,58,1.0344827586206895
274,72,0.7586206896551724
182,127,0.0
182,8,0.0
182,8,0.0
44,60,2.103448275862069
76,105,2.033333333333333
76,137,0.06896551724137931
277,182,0.0
277,219,0.0
76,114,0.13333333333333333
277,161,0.0
182,127,0.0
182,8,0.0
182,8,0.0
182,8,0.03333333333333333
182,127,0.06666666666666668
277,161,0.0
182,106,0.20689655172413796
277,219,0.0
277,161,0.0
277,182,0.0
277,182,0.0
278,25,0.03448275862068965
277,219,0.0
182,6,0.0
277,161,0.0
277,161,0.0
277,161,0.0
276,63,0.0
276,63,0.0
278,112,1.0666666666666669
277,226,0.0
277,223,0.0
27,156,0.03448275862068965
71,41,1.0344827586206895
277,99,0.20689655172413796
71,114,0.03333333333333333
44,81,0.06666666666666668
44,79,0.1
276,113,0.7586206896551724
44,91,0.27586206896551724
11,57,0.03448275862068965
248,159,1.0344827586206895
248,213,0.03448275862068965
123,146,0.2
276,0,0.0
276,192,0.03448275862068965
248,202,0.8620689655172413
275,106,0.27586206896551724
123,146,1.0
278,32,0.6
278,58,0.06896551724137931
101,121,0.03448275862068965
101,121,0.03448275862068965
101,121,0.03448275862068965
71,71,1.0344827586206895
273,166,0.06666666666666668
101,66,0.20689655172413796
123,102,0.7586206896551724
278,129,1.137931034482759
273,53,0.06896551724137931
76,129,1.0344827586206895
123,129,1.0344827586206895
76,53,1.0344827586206895
274,47,0.4
172,23,0.20689655172413796
71,49,0.10344827586206896
274,128,0.6333333333333333
71,103,0.3
76,96,1.0344827586206895
71,121,0.03448275862068965
172,73,1.0344827586206895
44,54,1.0344827586206895
74,37,0.0
74,37,0.0
276,15,0.06896551724137931
123,144,1.0344827586206895
123,90,0.20689655172413796
123,131,0.2413793103448276
273,101,0.03448275862068965
273,122,0.1
123,82,0.3
277,99,0.0
277,99,0.2413793103448276
277,223,0.0
153,111,0.03333333333333333
153,111,0.03333333333333333
153,3,0.1724137931034483
172,67,1.1724137931034482
274,2,2.034482758620689
74,37,0.0
276,261,0.03448275862068965
276,42,0.0
276,42,0.0
276,261,0.0
274,122,0.06666666666666668
277,99,0.0
274,133,0.16666666666666666
74,34,0.0
123,9,1.0344827586206895
276,261,0.0
276,261,0.0
276,42,0.0
276,42,0.0
273,64,1.7666666666666666
44,40,0.10344827586206896
276,35,0.0
276,35,0.0
123,4,1.0344827586206895
276,35,0.10344827586206896
276,16,0.13793103448275862
274,196,0.3103448275862069
273,90,1.0344827586206895
44,51,0.20689655172413796
79,196,0.03448275862068965
276,193,0.0
276,213,0.0
76,30,2.0689655172413794
276,159,0.0
276,193,0.0
276,213,0.0
273,129,1.0344827586206895
276,16,0.0
276,35,0.0
274,51,0.13793103448275862
276,261,0.0
276,42,0.0
76,128,1.0333333333333334
273,140,0.4137931034482759
123,34,1.0333333333333334
172,22,0.06896551724137931
273,59,0.06896551724137931
277,258,1.0
76,95,1.6551724137931034
277,224,0.3103448275862069
123,196,1.137931034482759
248,261,0.06896551724137931
273,44,0.13333333333333333
273,34,0.06666666666666668
123,106,0.8965517241379308
44,61,0.6206896551724138
172,217,0.06896551724137931
172,195,0.03448275862068965
244,141,0.6666666666666666
172,148,0.1724137931034483
244,128,1.0
113,3,0.20689655172413796
113,75,0.03333333333333333
279,35,1.0344827586206895
277,211,0.03448275862068965
44,41,0.8965517241379308
277,211,0.03448275862068965
44,41,0.10344827586206896
277,211,0.0
113,48,0.03448275862068965
277,211,0.0
273,97,0.06896551724137931
279,207,1.0689655172413792
280,23,0.03448275862068965
273,57,1.1034482758620692
123,96,0.8275862068965517
280,205,0.3448275862068966
281,108,1.137931034482759
280,205,0.7931034482758621
277,211,1.0689655172413792
277,86,0.1724137931034483
280,159,0.6551724137931034
265,184,0.0
265,44,0.0
265,44,0.0
281,105,1.0333333333333334
280,67,0.06896551724137931
280,189,0.1724137931034483
123,114,0.5
113,8,0.9333333333333332
248,227,1.0344827586206895
123,75,0.9
123,3,0.03448275862068965
113,8,1.1
113,36,0.3103448275862069
273,104,0.03448275862068965
123,3,0.8620689655172413
280,7,0.0
280,191,0.0
113,36,0.03448275862068965
248,195,0.9655172413793104
280,43,0.0
273,108,0.13793103448275862
280,148,0.4137931034482759
265,27,0.0
281,141,1.1
273,8,0.8
280,28,0.0
273,10,0.03448275862068965
123,61,0.8620689655172413
248,18,0.06896551724137931
280,28,0.0
248,13,0.06896551724137931
273,184,0.9655172413793104
273,149,0.13333333333333333
123,125,1.0344827586206895
113,66,0.10344827586206896
113,60,0.10344827586206896
280,28,1.0
277,234,0.7586206896551724
277,209,0.0
277,234,0.03448275862068965
280,46,0.0
280,46,0.0
273,27,0.3793103448275862
280,46,0.0
280,46,0.0
123,47,0.3
277,234,0.03448275862068965
277,209,0.03448275862068965
280,28,0.0
254,90,0.03448275862068965
254,2,0.10344827586206896
273,103,0.4
273,29,0.06896551724137931
273,75,0.06666666666666668
279,165,0.3448275862068966
203,22,0.0
279,165,0.3448275862068966
280,46,0.06896551724137931
280,14,0.0
280,228,0.0
123,92,0.6551724137931034
203,22,0.0
273,106,0.20689655172413796
273,106,0.5172413793103449
273,49,0.10344827586206896
44,90,0.5517241379310345
113,107,1.0
44,53,0.27586206896551724
123,95,0.3103448275862069
275,87,0.2333333333333333
277,89,1.0344827586206895
113,196,0.3103448275862069
277,162,0.06896551724137931
123,37,1.0689655172413792
275,50,1.0344827586206895
275,141,0.1
123,130,1.0
41,6,0.0
277,162,0.0
277,162,0.03448275862068965
277,162,0.03448275862068965
277,162,0.0
277,162,0.0
17,146,0.1
219,117,1.0344827586206895
123,120,1.0
113,61,0.03448275862068965
44,74,1.206896551724138
41,108,0.0
219,63,0.4482758620689655
123,74,1.0344827586206895
113,4,1.0689655172413792
113,77,0.03333333333333333
219,111,0.3
